Lagoa,Ano,Mes,Mes.,Mes.num,Mes.ano,Prof.m,Cod.Prof,pH,cond.uS.cm,turb.NTU,OD.mg.L,Temp.oC,TDS.mg.L,Redoxe,Alc.meq.L,Chla.ug.L,P-tot.ug.L,PO4.ug.L,N-tot.ug.L,NH4.ug.L,NO3.ug.L,NO2.ug.L,Silicato.mg.L,Obs
CA,2001,janeiro,jan,1,1_2001,8.5,,5.83,21,,6.86,22.4,114,-159,,,,,,,,,,
CA,2001,janeiro,jan,1,1_2001,9,0,5.2,22,,7.01,22.4,114,-143,0.07,41.6988,28,1.019,2114.5,533.9,6.79,0.14,1.087,
DH,2001,janeiro,jan,1,1_2001,0,100,6.7,48,,7.96,30.9,380,32,0.03,12.0285,2.053,0.25,270.55,11.575,10.98,2.515,2.272,
DH,2001,janeiro,jan,1,1_2001,0.5,,6.71,48,,6.9,30.5,260,32,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,1,,6.92,62,,6.87,30.4,160,44,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,1.5,,7.17,62,,6.78,30.4,130,40,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,2,,7.29,62,,6.73,30.3,120,50,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,2.5,,7.31,62,,6.69,30.3,110,54,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,3,,7.43,63,,6.7,30.3,100,57,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,3.5,,7.42,63,,6.7,30.3,90,61,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,4,10,7.38,63,,6.72,30.3,90,58,0.03,8.019,4.11,0.21,261.7,8.3,16.9,1.997,2.404,
DH,2001,janeiro,jan,1,1_2001,4.5,,7.42,63,,6.72,30.3,80,66,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,5,,7.4,63,,6.78,30,80,68,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,5.5,,7.39,63,,6.66,29.9,80,70,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,6,,7.3,63,,6.62,29.8,80,73,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,6.5,,7.32,63,,6.67,29.3,80,78,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,7,,7.29,64,,6.79,28.9,80,78,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,7.5,,7.35,65,,7.14,27.6,80,79,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,8,,7.25,65,,7.25,26.8,80,93,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,8.5,,7.19,65,,6.65,26.2,120,110,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,9,,6.79,65,,5.85,25.7,340,128,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,9.5,,5.72,157,,5.17,24.9,350,77,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,10,,5.79,344,,5.1,24.8,280,59,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,10.5,,5.81,397,,5.14,24.5,260,60,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,11,,5.87,391,,5.04,24.2,230,44,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,11.5,,5.87,445,,5.07,23.9,200,22,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,12,1,5.88,475,,5.09,23.6,180,-10,0.04,59.697,10.522,1.103,494.35,331.15,13.44,1.342,2.481,
DH,2001,janeiro,jan,1,1_2001,13,,5.88,261,,5.17,23.4,170,-66,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,14,,5.95,190,,5.19,23.2,120,-125,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,15,,6.03,149,,5.14,23.1,100,-149,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,16,,6.12,113,,5.19,23.1,70,-160,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,17,,6.13,106,,5.21,23,70,-169,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,18,,6.18,101,,5.2,23,70,-173,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,19,,6.19,100,,5.18,23,60,-181,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,20,0,6.21,93,,5.18,23,60,-183,0.04,14.256,5.562,4.747,635.4,508.9,15.595,4.724,2.643,
DH,2001,janeiro,jan,1,1_2001,21,,6.22,89,,5.18,22.9,60,-189,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,22,,6.22,87,,5.18,22.9,60,-192,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,23,,6.26,86,,5.18,22.9,60,-198,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,24,,6.26,85,,5.2,22.9,50,-119,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,25,,6.25,82,,5.17,22.9,50,-270,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,26,,6.25,86,,5.16,22.9,60,-209,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,27,,6.24,88,,5.16,22.9,60,-213,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,28,,6.24,90,,5.16,22.9,60,-217,,,,,,,,,,
DH,2001,janeiro,jan,1,1_2001,29,,6.25,96,,5.16,22.9,60,-220,,,,,,,,,,
JA,2001,janeiro,jan,1,1_2001,0,100,7.82,34.9,,7.31,31,,,0.314,9.3555,16.57,0.091,591.35,169.15,14.435,1.635,3.17,
JA,2001,janeiro,jan,1,1_2001,1.5,10,7.75,36.1,,7.26,31,,,0.29,10.4247,18.87,0.957,409.35,121.05,21.904,0.856,3.331,
JA,2001,janeiro,jan,1,1_2001,4.5,1,7.42,35.3,,3.43,30.5,,,0.311,17.6418,19.07,0.6,1256,910.35,19.557,1.323,3.141,
JA,2001,janeiro,jan,1,1_2001,7,0,6.48,67.5,,0.93,28,,,0.48,63.6174,25.18,2.943,1433,1302,12.344,6.151,3.427,
AC,2001,janeiro,jan,1,1_2001,0,100,6.17,39,,7.06,30.5,,,0.03,11.583,3.021,0.377,337,10.475,0.095,1.445,1.414,
AC,2001,janeiro,jan,1,1_2001,3,10,6.48,39,,6.98,30.1,,,0.03,9.801,6.228,0.9,335.55,25.85,4.311,0.422,1.049,
AC,2001,janeiro,jan,1,1_2001,7,1,5.56,55,,5.7,27,,,0.03,24.5025,9.492,0.167,399.85,30.53,8.075,0.927,1.469,
AC,2001,janeiro,jan,1,1_2001,9,0,6.09,155,,5.19,25.6,,,0.06,137.3922,19.6,2.485,1688.5,632,6.24,3.482,2.282,
AM,2001,janeiro,jan,1,1_2001,0,100,5.95,77,,6.66,29.1,,,0.07,22.7205,19.175,7.995,753.55,8.426,21.298,4.142,4.238,
AM,2001,janeiro,jan,1,1_2001,1,,5.91,77,,6.28,27.6,,,0.07,32.5215,13.95,6.847,892.2,48.005,18.327,4.053,3.513,
AM,2001,janeiro,jan,1,1_2001,1.5,,5.56,192,,5.92,27.4,,,0.07,109.593,37.85,5.54,2433,48.82,22.396,7.274,3.194,
AM,2001,janeiro,jan,1,1_2001,2,,5.84,435,,5.9,27.1,,,0.07,53.46,58.125,11.125,3019,270.75,48.8,6.29,3.254,
AM,2001,janeiro,jan,1,1_2001,0,100,5.65,77,,6.51,31,,,0.06,17.3745,38.035,4.986,565.7,14.38,32.231,4.739,2.782,
AM,2001,janeiro,jan,1,1_2001,1,,5.83,84,,6.54,27.9,,,0.07,22.275,34.655,9.106,975.65,9.127,31.873,5.097,2.878,
AM,2001,janeiro,jan,1,1_2001,1.5,,5.74,113,,6,27.4,,,0.08,116.2755,36.195,5.976,1737,214.55,27.855,4.88,4.101,
AM,2001,janeiro,jan,1,1_2001,2,,5.81,274,,5.79,27.4,,,0.07,89.991,64.21,6.768,3613,135.4,29.454,3.516,3.022,
PA,2001,janeiro,jan,1,1_2001,0,100,7.22,28.3,,6.42,31,,,0.02,14.7015,16.07,0.981,453.15,6.398,4.279,0.67,2.754,
PA,2001,janeiro,jan,1,1_2001,1.5,10,7.2,28,,6.47,31,,,0.02,16.4835,11.99,1.329,326.15,1.804,6.681,0.415,3.29,
PA,2001,janeiro,jan,1,1_2001,4.5,1,6.7,28.7,,3.18,30,,,0.02,41.877,12.855,3.341,620.15,4.144,8.058,2.412,4.063,
PA,2001,janeiro,jan,1,1_2001,6,0,6.28,69,,0,28.5,,,0.04,179.091,31.56,3.806,1735.5,254.025,6.264,1.599,3.23,
BA,2001,janeiro,jan,1,1_2001,0,100,7.18,45.5,,5.39,30.5,,,0.03,11.2266,13.425,0.091,411,9.227,10.433,0.607,2.998,
BA,2001,janeiro,jan,1,1_2001,2,10,7.17,44.9,,5.98,30.5,,,0.03,10.4247,14.015,0.061,220.6,78.93,7.744,1.416,3.184,
BA,2001,janeiro,jan,1,1_2001,6,1,6.7,74.3,,0.39,28,,,0.06,39.8277,24.78,0.091,729.3,610.2,2.86,2.32,3.621,
BA,2001,janeiro,jan,1,1_2001,8,0,6.61,83.3,,0,25.5,,,0.07,21.9186,23.87,3.911,1317,871,4.894,4.905,4.556,
CA,2001,fevereiro,feb,2,2_2001,0,100,7.13,2.8,,6.5,32,,,0.0166,6.1479,17.38,7.9135,481.7,14.135,4.4045,0.723,1.414,
CA,2001,fevereiro,feb,2,2_2001,3,10,7.08,2.6,,6.7,31,,,0.02115,10.1588,18.645,6.5975,600.2,87.695,2.8835,0.954,1.436,
CA,2001,fevereiro,feb,2,2_2001,7,1,6.7,2.6,,0.7,27,,,0.01865,95.1588,36.71,26.985,1781,138.6,107.6,0.916,1.39,
DH,2001,fevereiro,feb,2,2_2001,0,100,7.82,1.06,,7.2,33,,,,,7.0705,2.4045,225.1,5.674,12.3245,0.7755,2.114,
DH,2001,fevereiro,feb,2,2_2001,2,,7.7,0.72,,7.2,33,,,,,24.82,4.82,447.2,9.95,2.414,2.3625,2.8675,
DH,2001,fevereiro,feb,2,2_2001,4,10,,,,,,,,,,,,,,,,,
DH,2001,fevereiro,feb,2,2_2001,5,,7.9,1.06,,7.3,33,,,,,4.168,1.545,258,8.67,5.0145,0.1,2.873,
DH,2001,fevereiro,feb,2,2_2001,10,,6.7,0.46,,3.7,25,,,,,24.935,2.691,497.75,80.72,15.0595,0.5005,0.466,
DH,2001,fevereiro,feb,2,2_2001,12,1,,,,,,,,,,,,,,,,,
DH,2001,fevereiro,feb,2,2_2001,15,,6.7,0.33,,1,24.5,,,,,9.3585,2.691,550.65,526.6,7.146,0.7145,1.5595,
DH,2001,fevereiro,feb,2,2_2001,20,0,6.6,0.37,,1.1,24.4,,,,,12.485,1.217,630.55,369.1,7.677,1.722,2.4255,
DH,2001,fevereiro,feb,2,2_2001,25,,6.6,0.34,,0,24.3,,,,,75.78,4.247,1440.5,546.85,23.882,0.928,0.3565,
CA,2001,março,mar,3,3_2001,0,100,,,,,,,,,24.057,12.55,9.205,628.75,31.24,3.706,2.807,5.121,
CA,2001,março,mar,3,3_2001,2,10,,,,,,,,,21.9186,11.95,4.718,641.2,4.2965,6.073,1.055,4.9055,
CA,2001,março,mar,3,3_2001,6,1,,,,,,,,,26.4627,17.69,1.9325,470.4,32.445,5.228,0.178,5.515,
CA,2001,março,mar,3,3_2001,9,0,,,,,,,,,279.3285,36.47,1.159,3230,1191.5,3.456,2.688,7.4415,
DH,2001,março,mar,3,3_2001,0,100,,,,,,,,,7.2171,11.59,3.596,296,29.08,2.543,0.895,6.657,
DH,2001,março,mar,3,3_2001,4.5,10,,,,,,,,,16.3053,8.36,4.5245,196.4,29.71,2.159,0.417,6.495,
DH,2001,março,mar,3,3_2001,12,1,,,,,,,,,62.8155,26.18,9.4375,464.75,154.05,3.636,0.417,6.8325,
DH,2001,março,mar,3,3_2001,18,0,,,,,,,,,21.1167,13.98,3.6345,712.4,787.9,16.1555,2.2895,4.0235,
DH,2001,abril,apr,4,4_2001,0,100,7.62,31.9,,8.87,30.35,,426,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,0.5,,7.62,31.9,,8.78,30.35,,429,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,1,,7.06,31.9,,8.49,30.35,,434,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,1.5,,7.06,32,,8.56,30.35,,435,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,2,,7.58,32,,8.58,30.35,,441,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,3.5,10,7.52,32,,8.44,30.32,,448,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,5,,7.55,31.8,,8.2,30.13,,449,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,6,,7.39,31.8,,8.31,30.08,,457,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,7.5,,7.25,31.7,,7.82,30.02,,482,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,10,1,5.8,25.3,,0.61,27.61,,556,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,15,0,6.5,68.2,,0.21,22.83,,321,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,20,,6.37,64.1,,0.2,22.65,,282,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,25,,6.39,66.4,,0.16,22.63,,254,,,,,,,,,,
DH,2001,abril,apr,4,4_2001,28,,6.62,106.3,,0.16,22.64,,173,,,,,,,,,,
CA,2001,maio,may,5,5_2001,0,100,6.5,30,7,7.8,25.7,20,250,0.03,39.0258,12.38,10.094,493.5,69.61,5.1725,1.0945,5.3105,
CA,2001,maio,may,5,5_2001,0.25,,6.2,30,7,7.5,25.8,20,253,,,,,,,,,,
CA,2001,maio,may,5,5_2001,0.5,,6.1,30,7,7.4,25.8,20,256,,,,,,,,,,
CA,2001,maio,may,5,5_2001,0.75,,5.9,30,7,7.4,25.8,20,264,,,,,,,,,,
CA,2001,maio,may,5,5_2001,1,10,5.8,30,7,7.3,25.8,20,270,0.03,43.8372,12.67,11.295,452.6,86.045,6.4235,1.8115,5.3835,
CA,2001,maio,may,5,5_2001,1.5,,5.6,30,8,7.4,25.4,20,278,,,,,,,,,,
CA,2001,maio,may,5,5_2001,2,,5.5,30,7,7.2,24.9,20,280,,,,,,,,,,
CA,2001,maio,may,5,5_2001,2.5,,5.4,30,7,6.8,24.7,20,283,,,,,,,,,,
CA,2001,maio,may,5,5_2001,3,1,5.4,30,7,6.7,24.6,20,282,0.03,51.3216,19.43,13.615,514.9,79.805,7.269,2.6875,3.722,
CA,2001,maio,may,5,5_2001,3.5,,5.4,30,7,6.4,24.6,20,283,,,,,,,,,,
CA,2001,maio,may,5,5_2001,4,,5.4,30,7,6.2,24.6,20,281,,,,,,,,,,
CA,2001,maio,may,5,5_2001,4.5,,5.4,30,8,6.2,24.5,20,279,,,,,,,,,,
CA,2001,maio,may,5,5_2001,5,,5.4,30,7,6.1,24.5,20,277,,,,,,,,,,
CA,2001,maio,may,5,5_2001,5.5,,5.4,30,7,6,24.5,20,275,,,,,,,,,,
CA,2001,maio,may,5,5_2001,6,,5.4,30,7,5.9,24.5,20,273,,,,,,,,,,
CA,2001,maio,may,5,5_2001,6.5,,5.4,30,7,5.9,24.5,20,271,,,,,,,,,,
CA,2001,maio,may,5,5_2001,7,0,5.4,30,7,5.9,24.4,20,270,0.03,47.5794,22.18,9.9785,365.4,86.825,7.08,0.417,4.8335,
CA,2001,maio,may,5,5_2001,7.5,,5.4,30,7,5.9,24.4,20,269,,,,,,,,,,
CA,2001,maio,may,5,5_2001,8,,5.4,30,7,5.8,24.4,20,260,,,,,,,,,,
CA,2001,maio,may,5,5_2001,8.5,,5.4,30,8,5.8,24.4,20,227,,,,,,,,,,
CA,2001,maio,may,5,5_2001,9,,5.4,170,10,1.9,24.4,110,-119,,,,,,,,,,
DH,2001,maio,may,5,5_2001,0,100,7.1,30,4,6.4,26.4,20,116,0.03,28.338,10.21,4.022,237.3,2.308,3.542,0.019,5.878,
DH,2001,maio,may,5,5_2001,0.5,,6.9,30,4,6.4,26.5,20,119,,,,,,,,,,
DH,2001,maio,may,5,5_2001,1,,6.9,30,3,6.3,26.5,20,124,,,,,,,,,,
DH,2001,maio,may,5,5_2001,1.5,,6.8,30,3,6.3,26.5,20,133,,,,,,,,,,
DH,2001,maio,may,5,5_2001,2,,6.7,30,3,6.3,26.5,20,140,,,,,,,,,,
DH,2001,maio,may,5,5_2001,3,10,6.6,30,3,6.4,26.4,20,153,0.03,27.2646,12.31,3.7505,386.75,14.8705,6.588,0.417,7.0395,
DH,2001,maio,may,5,5_2001,4,,6.3,30,3,6.3,26.4,20,184,,,,,,,,,,
DH,2001,maio,may,5,5_2001,5,,5.8,30,3,6.3,26.4,20,199,,,,,,,,,,
DH,2001,maio,may,5,5_2001,6,,5.8,30,3,6.3,26.4,20,201,,,,,,,,,,
DH,2001,maio,may,5,5_2001,7,,5.8,30,3,6.3,26.4,20,206,,,,,,,,,,
DH,2001,maio,may,5,5_2001,8,,5.8,30,3,6.3,26.4,20,205,,,,,,,,,,
DH,2001,maio,may,5,5_2001,9,,5.8,30,3,6.3,26.4,20,205,,,,,,,,,,
DH,2001,maio,may,5,5_2001,10,1,5.9,30,3,6.3,26.4,20,204,0.03,31.5414,18.11,8.6635,297.8,11.975,10.198,0.497,5.023,
DH,2001,maio,may,5,5_2001,12,,5.9,30,4,4.7,26.1,20,207,,,,,,,,,,
DH,2001,maio,may,5,5_2001,15,,5.6,60,3,1.5,23.1,40,-117,,,,,,,,,,
DH,2001,maio,may,5,5_2001,18,0,5.8,60,2,0.9,23,40,-195,0.05,32.6106,20.74,9.706,1079,800.8,12.934,4.281,3.881,
DH,2001,maio,may,5,5_2001,20,,5.8,60,2,0.9,22.9,40,-213,,,,,,,,,,
DH,2001,maio,may,5,5_2001,22,,5.8,60,2,0.8,22.8,40,-219,,,,,,,,,,
DH,2001,maio,may,5,5_2001,25,,5.7,60,2,0.8,22.8,40,-226,,,,,,,,,,
DH,2001,maio,may,5,5_2001,28,,5.9,160,10,0.8,22.8,100,-258,,,,,,,,,,
DH,2001,maio,may,5,5_2001,30,,6,160,10,0.8,22.8,100,-257,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,0,100,6.7,30,6,8,25.5,20,190,0.03,23.38875,14.63,3.593,227,105.71,5.503,1.597,1.224,
CA,2001,junho,jun,6,6_2001,0.1,,6.6,30,6,8,25.2,20,189,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,0.2,,6.6,30,6,8,25.1,20,190,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,0.3,,6.5,30,7,8,24.8,20,193,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,0.4,,6.5,30,7,7.9,24.6,20,199,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,0.5,,6.3,30,7,7.9,24.4,20,206,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,0.6,,6.2,30,7,8,24,20,214,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,0.7,,6,30,7,8.2,23.9,20,221,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,0.8,,6,30,8,8.2,23.8,20,224,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,0.9,,6,30,6,8.1,23.7,20,226,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,1,,5.9,30,7,8,23.7,20,228,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,1.5,10,5.9,30,6,7.9,23.6,20,231,0.03,32.076,23.6,3.9,238.6,105.1,1.684,0.899,1.593,
CA,2001,junho,jun,6,6_2001,2,,5.9,30,7,7.6,23.5,20,231,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,2.5,,5.9,30,6,7.4,23.5,20,231,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,3,,5.9,30,6,7.3,23.5,20,231,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,3.5,,5.9,30,7,7.3,23.4,20,229,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,4,,5.9,30,6,7.1,23.4,20,227,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,4.5,1,5.9,30,6,7,23.3,20,225,0.03,28.512,19.88,2.234,235.35,103.2,22.637,1.073,1.895,
CA,2001,junho,jun,6,6_2001,5,,6,30,6,7,23.3,20,223,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,5.5,,6,30,6,7,23.3,20,221,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,6,,6,30,6,7,23.3,20,221,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,6.5,,6,30,6,7,23.3,20,220,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,7,,6,30,6,7,23.3,20,219,,,,,,,,,,
CA,2001,junho,jun,6,6_2001,7.5,0,6,30,6,7,23.3,20,219,0.03,40.54,10.38,2.583,215.5,114.65,3.63,1.12,1.623,
CA,2001,junho,jun,6,6_2001,8,,6,30,6,6.9,23.3,20,215,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,0,100,6.7,30,3,7.7,26.2,20,154,0.03,2.673,5.655,2.001,193.75,82.15,5.537,0.113,2.17,
DH,2001,junho,jun,6,6_2001,0.5,,6.5,30,3,7.4,26.1,20,155,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,1,,6.4,30,3,7.2,25.7,20,168,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,1.5,,6.1,30,4,7,25.5,20,188,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,2,,5.9,30,4,7,25.4,20,191,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,2.5,,5.9,30,4,6.9,25.4,20,191,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,3,,5.8,30,3,6.9,25.3,20,190,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,3.5,,5.9,30,3,6.8,25.3,20,188,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,4,,5.9,30,3,6.8,25.2,20,186,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,4.5,10,5.9,30,3,6.7,25.2,20,184,0.03,5.346,6.186,1.85,154.25,81.5,4.544,0.026,2.12,
DH,2001,junho,jun,6,6_2001,5,,6,30,3,6.7,25.2,20,182,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,6,,6,30,3,6.7,25.2,20,180,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,7,,6,30,3,6.7,25.2,20,178,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,8,,6,30,3,6.5,25.2,20,176,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,9,,6.1,30,3,6.5,25.1,20,174,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,10,,6.1,30,3,6.4,25.1,20,172,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,11,,6.1,30,3,6.6,25.1,20,171,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,12,,6.2,30,4,4.3,25,20,178,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,13,1,6,30,4,3.4,24.8,20,177,0.04,6.9498,10.67,1.73,295.8,479.2,5.804,0.026,2.2595,
DH,2001,junho,jun,6,6_2001,14,,5.9,60,4,2.2,24.2,40,-10,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,15,,6,60,4,1.8,23.3,40,-29,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,16,,6,60,3,1.7,23,40,-42,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,17,,6,60,3,1.6,22.9,40,-146,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,18,0,5.9,60,3,1.6,22.8,40,-153,0.06,8.91,4.88,6.7,234.35,1318.5,20.105,2.645,1.04,
DH,2001,junho,jun,6,6_2001,19,,5.9,60,3,1.5,22.8,40,-159,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,20,,5.9,60,3,1.5,22.8,40,-163,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,22,,5.9,60,3,1.4,22.8,40,-169,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,25,,5.9,60,3,1.4,22.8,40,-174,,,,,,,,,,
DH,2001,junho,jun,6,6_2001,28,,6,160,3,1.4,22.8,100,-184,,,,,,,,,,
CA,2001,julho,jul,7,7_2001,0,100,8.36,3,6,11.3,22.2,30,,0.03,39.0258,34.16,5.7475,307,31.325,2.086,1.673,1.642,
CA,2001,julho,jul,7,7_2001,1.7,10,7.1,3,6,10.9,21.8,20,,0.03,37.422,35.97,1.6245,482.15,26.37,2.3645,1.55,1.648,
CA,2001,julho,jul,7,7_2001,5,1,6.8,3,6,10.6,21.1,20,,0.03,34.749,95.03,1.809,487.7,59.96,6.0705,1.3065,1.663,
CA,2001,julho,jul,7,7_2001,7,0,6.7,3,6,10,21.1,20,,0.02,43.3026,36.055,2.3635,482.15,33.2,0.8535,2.158,1.8315,
DH,2001,julho,jul,7,7_2001,0,100,6.9,30,7,6.5,23.1,20,0.041,17.6418,34.16,2.302,440.85,92.33,1.883,1.0635,1.8185,,
DH,2001,julho,jul,7,7_2001,0.5,,6.4,30,7,6.5,23.1,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,1,,6.2,30,7,6.5,23.1,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,1.5,,6.1,30,7,6.4,23.1,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,2,10,6.1,30,7,6.4,23.1,20,0.0404,24.057,35.97,1.9325,356.55,122.8,2.109,0.9415,2.141,,
DH,2001,julho,jul,7,7_2001,2.5,,6.1,30,7,6.4,23.1,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,3,,6,30,7,6.3,23.1,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,4,,6,30,7,6.2,23.1,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,5,,6,30,7,6.1,23.1,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,6,1,6,30,7,6.1,23.1,20,0.0404,24.057,35.03,3.04,822.05,133.85,9.105,1.9145,2.2475,,
DH,2001,julho,jul,7,7_2001,7,,6,30,7,6.1,23.1,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,8,,6,30,7,6.1,23.1,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,9,,5.9,30,7,6.1,23.1,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,10,0,5.9,30,7,6.1,23.1,20,0.0402,30.4772,36.055,1.7475,1262,107.3,8.6565,1.976,1.976,,
DH,2001,julho,jul,7,7_2001,11,,5.8,30,7,6.1,23,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,12,,5.7,30,7,6.2,23,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,13,,5.5,30,8,6.2,23,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,14,,5.5,30,8,6.2,23,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,15,,5.4,30,9,6.2,23,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,16,,5.2,30,9,6.2,23,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,17,,5.2,30,9,6.2,23,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,18,,4.7,40,11,6.2,23,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,19,,4.4,40,12,6.2,22.9,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,20,,4.1,40,14,6.2,22.9,20,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,21,,3.3,60,13,5.9,22.9,40,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,22,,3.3,60,11,6.1,22.9,40,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,23,,3.2,70,7,6.2,22.8,40,,,,,,,,,,,
DH,2001,julho,jul,7,7_2001,24,,3.2,70,5,6.2,22.8,50,,,,,,,,,,,
